site,price,ts,item,currency,region,device
agoda,166611,2025-08-22T13:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,184939,2025-08-22T13:00:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939,2025-08-22T13:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,145833,2025-08-22T13:30:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,166611,2025-08-22T13:30:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,184939,2025-08-22T13:30:42,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939,2025-08-22T13:30:50,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,145768,2025-08-22T14:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,166612,2025-08-22T14:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,168890,2025-08-22T14:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939,2025-08-22T14:00:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,145768,2025-08-22T14:30:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,166612,2025-08-22T14:30:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,184939,2025-08-22T14:30:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,184939,2025-08-22T14:30:59,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,166612,2025-08-22T15:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145768,2025-08-22T15:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939,2025-08-22T15:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,184939,2025-08-22T15:00:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,145768,2025-08-22T15:30:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,166612,2025-08-22T15:30:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,184939,2025-08-22T15:30:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,184939,2025-08-22T15:30:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,151080,2025-08-22T16:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T16:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,191544,2025-08-22T16:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T16:00:53,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,151080,2025-08-22T16:30:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T16:30:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,191544,2025-08-22T16:30:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T16:30:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,172562,2025-08-22T17:00:07,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152039,2025-08-22T17:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544,2025-08-22T17:00:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,191544,2025-08-22T17:00:55,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,152039,2025-08-22T17:30:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T17:30:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,191544,2025-08-22T17:30:47,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T17:31:13,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,152039,2025-08-22T18:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T18:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,191544,2025-08-22T18:00:43,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T18:00:53,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,152039,2025-08-22T18:30:19,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T18:30:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,191544,2025-08-22T18:30:40,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T18:30:42,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,172562,2025-08-22T19:00:07,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152039,2025-08-22T19:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544,2025-08-22T19:00:34,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T19:00:58,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,172562,2025-08-22T19:30:09,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152039,2025-08-22T19:30:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,174910,2025-08-22T19:30:40,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T19:30:47,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,152039,2025-08-22T20:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T20:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,191544,2025-08-22T20:00:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544,2025-08-22T20:00:48,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,152039,2025-08-22T20:30:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T20:30:23,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,191544,2025-08-22T20:30:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,191544,2025-08-22T20:30:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,152039,2025-08-22T21:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562,2025-08-22T21:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
