site,price,ts,item,currency,region,device
agoda,174910.0,2025-08-23T05:00:40,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,172562.0,2025-08-23T05:00:54,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141407.0,2025-08-23T06:00:09,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T06:00:25,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,172562.0,2025-08-23T06:00:49,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,191544.0,2025-08-23T06:01:04,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,141407.0,2025-08-23T07:00:11,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-23T07:00:25,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T07:00:35,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T07:00:52,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141421.0,2025-08-23T08:00:07,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152025.0,2025-08-23T08:00:23,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T08:00:26,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T08:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141497.0,2025-08-23T09:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152025.0,2025-08-23T09:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T09:00:42,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T09:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141497.0,2025-08-23T10:00:30,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152025.0,2025-08-23T10:00:35,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T10:00:56,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T10:00:59,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141805.0,2025-08-23T11:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152097.0,2025-08-23T11:00:27,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T11:00:43,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T11:01:23,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141805.0,2025-08-23T12:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152097.0,2025-08-23T12:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-23T12:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-23T12:00:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,141805.0,2025-08-23T13:00:10,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
