site,price,ts,item,currency,region,device
amazon,22.86,2025-08-22T15:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T15:00:07,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T15:00:17,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T15:00:22,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T16:00:04,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T16:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T16:00:17,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T16:00:18,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T17:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T17:00:07,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T17:00:15,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T17:00:21,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T18:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T18:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T18:00:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T18:00:23,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T19:00:07,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T19:00:07,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T19:00:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T19:00:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T20:00:14,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T20:00:15,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T20:00:25,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T20:00:29,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T21:00:07,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T21:00:08,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T21:00:23,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T21:00:30,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T22:00:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T22:00:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T22:00:28,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T22:00:35,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T23:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T23:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T23:00:17,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T23:00:18,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T00:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-23T00:00:07,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T00:00:17,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T00:00:19,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T01:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-23T01:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T01:00:21,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T01:00:22,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T02:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-23T02:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T02:00:30,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T02:00:39,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T03:00:04,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-23T03:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T03:00:13,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T03:00:17,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T04:00:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T04:00:17,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-23T04:00:29,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T04:00:55,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T05:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-23T05:00:06,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T05:00:18,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T05:00:33,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T06:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-23T06:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T06:00:17,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T06:00:23,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T07:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,14.31,2025-08-23T07:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T07:00:14,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,14.31,2025-08-23T07:00:14,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T08:00:01,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,14.31,2025-08-23T08:00:02,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,14.31,2025-08-23T08:00:13,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T08:00:14,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T09:00:04,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,14.31,2025-08-23T09:00:05,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,14.31,2025-08-23T09:00:13,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-23T09:00:23,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-23T10:00:15,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,14.31,2025-08-23T10:00:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-23T10:00:24,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
